Time,VAV_1:Des Heat Mass Flow [kg/s],VAV_1:Des Cool Mass Flow [kg/s],VAV_1:Des Heat Cap [W],VAV_1:Des Sens Cool Cap [W],VAV_2:Des Heat Mass Flow [kg/s],VAV_2:Des Cool Mass Flow [kg/s],VAV_2:Des Heat Cap [W],VAV_2:Des Sens Cool Cap [W],VAV_3:Des Heat Mass Flow [kg/s],VAV_3:Des Cool Mass Flow [kg/s],VAV_3:Des Heat Cap [W],VAV_3:Des Sens Cool Cap [W],VAV_5:Des Heat Mass Flow [kg/s],VAV_5:Des Cool Mass Flow [kg/s],VAV_5:Des Heat Cap [W],VAV_5:Des Sens Cool Cap [W] 
16:05:00,3.471222E+00,1.201349E+01,1.110936E+05,1.536253E+05,3.740382E+01,1.262219E+02,1.124182E+06,1.604749E+06,4.727512E+00,1.382977E+01,9.781219E+04,1.740635E+05,1.414254E+00,5.204625E+00,5.300796E+04,6.778989E+04 
16:10:00,3.471202E+00,1.201787E+01,1.110935E+05,1.534718E+05,3.740360E+01,1.262917E+02,1.124181E+06,1.603507E+06,4.727063E+00,1.385872E+01,9.781413E+04,1.741865E+05,1.414254E+00,5.206096E+00,5.300796E+04,6.770507E+04 
16:15:00,3.471181E+00,1.202024E+01,1.110933E+05,1.532958E+05,3.740339E+01,1.263415E+02,1.124180E+06,1.602040E+06,4.726622E+00,1.388524E+01,9.781604E+04,1.742821E+05,1.414254E+00,5.207567E+00,5.300796E+04,6.762025E+04 
16:20:00,3.471160E+00,1.202030E+01,1.110932E+05,1.530937E+05,3.740317E+01,1.263677E+02,1.124179E+06,1.600307E+06,4.726186E+00,1.390890E+01,9.781792E+04,1.743457E+05,1.414254E+00,5.209038E+00,5.300796E+04,6.753543E+04 
16:25:00,3.471139E+00,1.201928E+01,1.110931E+05,1.528795E+05,3.740296E+01,1.263818E+02,1.124178E+06,1.598438E+06,4.725757E+00,1.393085E+01,9.781977E+04,1.743900E+05,1.414254E+00,5.210507E+00,5.300796E+04,6.745059E+04 
16:30:00,3.471118E+00,1.201772E+01,1.110930E+05,1.526592E+05,3.740274E+01,1.263883E+02,1.124177E+06,1.596484E+06,4.725334E+00,1.395160E+01,9.782160E+04,1.744207E+05,1.414254E+00,5.211972E+00,5.300796E+04,6.736570E+04 
16:35:00,3.471097E+00,1.201569E+01,1.110929E+05,1.524336E+05,3.740253E+01,1.263887E+02,1.124176E+06,1.594462E+06,4.724917E+00,1.397119E+01,9.782340E+04,1.744384E+05,1.414254E+00,5.213431E+00,5.300796E+04,6.728074E+04 
16:40:00,3.471077E+00,1.201156E+01,1.110927E+05,1.521844E+05,3.740232E+01,1.263665E+02,1.124175E+06,1.592184E+06,4.724519E+00,1.398795E+01,9.782512E+04,1.744243E+05,1.414254E+00,5.214883E+00,5.300796E+04,6.719571E+04 
16:45:00,3.471057E+00,1.200527E+01,1.110926E+05,1.519109E+05,3.740211E+01,1.263208E+02,1.124174E+06,1.589643E+06,4.724125E+00,1.400186E+01,9.782682E+04,1.743781E+05,1.414254E+00,5.216326E+00,5.300796E+04,6.711058E+04 
16:50:00,3.471038E+00,1.199769E+01,1.110925E+05,1.516229E+05,3.740191E+01,1.262607E+02,1.124174E+06,1.586939E+06,4.723745E+00,1.401383E+01,9.782846E+04,1.743100E+05,1.414254E+00,5.217759E+00,5.300796E+04,6.702533E+04 
16:55:00,3.471019E+00,1.198787E+01,1.110924E+05,1.513097E+05,3.740171E+01,1.261774E+02,1.124173E+06,1.583975E+06,4.723368E+00,1.402297E+01,9.783009E+04,1.742102E+05,1.414254E+00,5.219178E+00,5.300796E+04,6.693993E+04 
17:00:00,3.471000E+00,1.197541E+01,1.110923E+05,1.509667E+05,3.740151E+01,1.260677E+02,1.124172E+06,1.580712E+06,4.723004E+00,1.402890E+01,9.783166E+04,1.740742E+05,1.414254E+00,5.220581E+00,5.300796E+04,6.685434E+04 
17:05:00,3.470982E+00,1.196022E+01,1.110922E+05,1.505423E+05,3.740133E+01,1.259294E+02,1.124171E+06,1.576622E+06,4.722656E+00,1.403151E+01,9.783317E+04,1.738501E+05,1.414254E+00,5.221963E+00,5.300796E+04,6.674317E+04 
17:10:00,3.470964E+00,1.194374E+01,1.110921E+05,1.501034E+05,3.740114E+01,1.257774E+02,1.124170E+06,1.572377E+06,4.722307E+00,1.403222E+01,9.783467E+04,1.736047E+05,1.414254E+00,5.223319E+00,5.300796E+04,6.663172E+04 
17:15:00,3.470946E+00,1.192568E+01,1.110920E+05,1.496468E+05,3.740095E+01,1.256087E+02,1.124169E+06,1.567944E+06,4.721972E+00,1.403071E+01,9.783612E+04,1.733343E+05,1.414254E+00,5.224644E+00,5.300796E+04,6.651991E+04 
17:20:00,3.470929E+00,1.190542E+01,1.110919E+05,1.491654E+05,3.740076E+01,1.254167E+02,1.124169E+06,1.563249E+06,4.721637E+00,1.402631E+01,9.783757E+04,1.730314E+05,1.414254E+00,5.225932E+00,5.300796E+04,6.640769E+04 
17:25:00,3.470912E+00,1.188258E+01,1.110918E+05,1.486549E+05,3.740058E+01,1.251969E+02,1.124168E+06,1.558243E+06,4.721315E+00,1.401855E+01,9.783896E+04,1.726905E+05,1.414254E+00,5.227178E+00,5.300796E+04,6.629499E+04 
17:30:00,3.470894E+00,1.185685E+01,1.110917E+05,1.481120E+05,3.740040E+01,1.249462E+02,1.124167E+06,1.552887E+06,4.720994E+00,1.400706E+01,9.784035E+04,1.723079E+05,1.414254E+00,5.228376E+00,5.300796E+04,6.618176E+04 
17:35:00,3.470876E+00,1.182822E+01,1.110916E+05,1.475364E+05,3.740021E+01,1.246639E+02,1.124166E+06,1.547176E+06,4.720671E+00,1.399179E+01,9.784174E+04,1.718826E+05,1.414254E+00,5.229524E+00,5.300796E+04,6.606796E+04 
17:40:00,3.470858E+00,1.179656E+01,1.110915E+05,1.469267E+05,3.740002E+01,1.243487E+02,1.124165E+06,1.541095E+06,4.720349E+00,1.397258E+01,9.784313E+04,1.714130E+05,1.414254E+00,5.230616E+00,5.300796E+04,6.595354E+04 
17:45:00,3.470840E+00,1.176175E+01,1.110914E+05,1.462816E+05,3.739982E+01,1.239992E+02,1.124165E+06,1.534628E+06,4.720029E+00,1.394929E+01,9.784451E+04,1.708976E+05,1.414254E+00,5.231652E+00,5.300796E+04,6.583847E+04 
17:50:00,3.470821E+00,1.172384E+01,1.110913E+05,1.456016E+05,3.739962E+01,1.236155E+02,1.124164E+06,1.527776E+06,4.719712E+00,1.392190E+01,9.784589E+04,1.703359E+05,1.414254E+00,5.232627E+00,5.300796E+04,6.572273E+04 
17:55:00,3.470802E+00,1.168258E+01,1.110912E+05,1.448839E+05,3.739943E+01,1.231954E+02,1.124163E+06,1.520514E+06,4.719397E+00,1.389017E+01,9.784725E+04,1.697255E+05,1.414254E+00,5.233542E+00,5.300796E+04,6.560631E+04 
18:00:00,3.470783E+00,1.163780E+01,1.110911E+05,1.441266E+05,3.739923E+01,1.227369E+02,1.124162E+06,1.512821E+06,4.719084E+00,1.385390E+01,9.784860E+04,1.690640E+05,1.414254E+00,5.234393E+00,5.300796E+04,6.548917E+04 
18:05:00,3.535736E+00,1.158883E+01,1.114456E+05,1.431954E+05,3.805106E+01,1.222333E+02,1.126842E+06,1.503353E+06,4.784254E+00,1.381239E+01,9.756704E+04,1.682167E+05,1.414254E+00,5.235181E+00,5.300796E+04,6.530796E+04 
18:10:00,3.600729E+00,1.153533E+01,1.117773E+05,1.422133E+05,3.870338E+01,1.216812E+02,1.129339E+06,1.493339E+06,4.850290E+00,1.376528E+01,9.728179E+04,1.673064E+05,1.414254E+00,5.235904E+00,5.300796E+04,6.512602E+04 
18:15:00,3.665811E+00,1.147719E+01,1.120878E+05,1.411788E+05,3.935665E+01,1.210803E+02,1.131663E+06,1.482775E+06,4.918687E+00,1.371248E+01,9.698645E+04,1.663322E+05,1.414254E+00,5.236561E+00,5.300796E+04,6.494334E+04 
18:20:00,3.730842E+00,1.141358E+01,1.123774E+05,1.400830E+05,4.000928E+01,1.204220E+02,1.133817E+06,1.471567E+06,4.989793E+00,1.365316E+01,9.667944E+04,1.652846E+05,1.414254E+00,5.237153E+00,5.300796E+04,6.475993E+04 
18:25:00,3.796034E+00,1.134370E+01,1.126482E+05,1.389165E+05,4.066325E+01,1.196986E+02,1.135817E+06,1.459626E+06,5.063611E+00,1.358650E+01,9.636105E+04,1.641543E+05,1.414254E+00,5.237678E+00,5.300796E+04,6.457577E+04 
18:30:00,3.861355E+00,1.126434E+01,1.129009E+05,1.376434E+05,4.131829E+01,1.188790E+02,1.137667E+06,1.446602E+06,5.139771E+00,1.350936E+01,9.603270E+04,1.629062E+05,1.414254E+00,5.238138E+00,5.300796E+04,6.439086E+04 
18:35:00,3.861815E+00,1.117704E+01,1.129028E+05,1.362808E+05,4.132223E+01,1.179777E+02,1.137681E+06,1.432658E+06,5.152457E+00,1.342319E+01,9.597864E+04,1.615564E+05,1.414254E+00,5.238531E+00,5.300796E+04,6.420522E+04 
18:40:00,3.862333E+00,1.108193E+01,1.129050E+05,1.348306E+05,4.132653E+01,1.169968E+02,1.137696E+06,1.417819E+06,5.166028E+00,1.332819E+01,9.592078E+04,1.601072E+05,1.414254E+00,5.238859E+00,5.300796E+04,6.401883E+04 
18:45:00,3.862846E+00,1.097862E+01,1.129071E+05,1.332879E+05,4.133063E+01,1.159322E+02,1.137710E+06,1.402038E+06,5.178788E+00,1.322391E+01,9.586636E+04,1.585537E+05,1.414254E+00,5.239120E+00,5.300796E+04,6.383170E+04 
18:50:00,3.863483E+00,1.086693E+01,1.129097E+05,1.316510E+05,4.133604E+01,1.147821E+02,1.137728E+06,1.385296E+06,5.190223E+00,1.311016E+01,9.581769E+04,1.568936E+05,1.414254E+00,5.239315E+00,5.300796E+04,6.364381E+04 
18:55:00,3.864023E+00,1.074869E+01,1.129118E+05,1.299403E+05,4.134071E+01,1.135642E+02,1.137742E+06,1.367790E+06,5.200216E+00,1.298866E+01,9.577493E+04,1.551463E+05,1.414254E+00,5.239441E+00,5.300796E+04,6.345516E+04 
19:00:00,3.864491E+00,1.062991E+01,1.129137E+05,1.282237E+05,4.134486E+01,1.123366E+02,1.137755E+06,1.350175E+06,5.209039E+00,1.286521E+01,9.573713E+04,1.533770E+05,1.414254E+00,5.239498E+00,5.300796E+04,6.326572E+04 
19:05:00,3.864899E+00,1.051419E+01,1.129153E+05,1.266428E+05,4.134858E+01,1.111358E+02,1.137766E+06,1.333875E+06,5.216950E+00,1.274348E+01,9.570320E+04,1.517285E+05,1.414254E+00,5.239485E+00,5.300796E+04,6.312618E+04 
19:10:00,3.865257E+00,1.040572E+01,1.129167E+05,1.251433E+05,4.135191E+01,1.100030E+02,1.137776E+06,1.318340E+06,5.224136E+00,1.262766E+01,9.567236E+04,1.501464E+05,1.414254E+00,5.239399E+00,5.300796E+04,6.298582E+04 
19:15:00,3.865575E+00,1.030757E+01,1.129179E+05,1.237602E+05,4.135492E+01,1.089685E+02,1.137785E+06,1.303912E+06,5.230734E+00,1.252082E+01,9.564401E+04,1.486655E+05,1.414254E+00,5.239240E+00,5.300796E+04,6.284465E+04 
19:20:00,3.865859E+00,1.022254E+01,1.129190E+05,1.225246E+05,4.135766E+01,1.080608E+02,1.137793E+06,1.290910E+06,5.236857E+00,1.242594E+01,9.561768E+04,1.473191E+05,1.414254E+00,5.239008E+00,5.300796E+04,6.270266E+04 
19:25:00,3.866116E+00,1.015135E+01,1.129200E+05,1.214447E+05,4.136018E+01,1.072877E+02,1.137800E+06,1.279423E+06,5.242572E+00,1.234386E+01,9.559310E+04,1.461166E+05,1.414254E+00,5.238706E+00,5.300796E+04,6.255986E+04 
19:30:00,3.866350E+00,1.009271E+01,1.129209E+05,1.205061E+05,4.136250E+01,1.066377E+02,1.137807E+06,1.269320E+06,5.247928E+00,1.227348E+01,9.557004E+04,1.450459E+05,1.414254E+00,5.238334E+00,5.300796E+04,6.241629E+04 
19:35:00,3.866566E+00,1.004336E+01,1.129218E+05,1.196719E+05,4.136466E+01,1.060788E+02,1.137813E+06,1.260244E+06,5.252965E+00,1.221164E+01,9.554835E+04,1.440712E+05,1.414254E+00,5.237896E+00,5.300796E+04,6.227198E+04 
19:40:00,3.866766E+00,1.000041E+01,1.129225E+05,1.189098E+05,4.136668E+01,1.055827E+02,1.137819E+06,1.251873E+06,5.257717E+00,1.215550E+01,9.552788E+04,1.431607E+05,1.414254E+00,5.237398E+00,5.300796E+04,6.212697E+04 
19:45:00,3.866952E+00,9.962340E+00,1.129233E+05,1.182026E+05,4.136858E+01,1.051346E+02,1.137824E+06,1.244042E+06,5.262210E+00,1.210357E+01,9.550851E+04,1.422975E+05,1.414254E+00,5.236842E+00,5.300796E+04,6.198133E+04 
19:50:00,3.867127E+00,9.928193E+00,1.129239E+05,1.175396E+05,4.137038E+01,1.047250E+02,1.137830E+06,1.236645E+06,5.266468E+00,1.205488E+01,9.549015E+04,1.414708E+05,1.414254E+00,5.236235E+00,5.300796E+04,6.183511E+04 
19:55:00,3.867291E+00,9.897312E+00,1.129246E+05,1.169133E+05,4.137209E+01,1.043477E+02,1.137834E+06,1.229612E+06,5.270510E+00,1.200882E+01,9.547272E+04,1.406737E+05,1.414254E+00,5.235581E+00,5.300796E+04,6.168837E+04 
20:00:00,3.867447E+00,9.869157E+00,1.129252E+05,1.163177E+05,4.137372E+01,1.039977E+02,1.137839E+06,1.222885E+06,5.274355E+00,1.196489E+01,9.545614E+04,1.399006E+05,1.414254E+00,5.234886E+00,5.300796E+04,6.154116E+04 
20:05:00,3.867595E+00,9.843445E+00,1.129257E+05,1.158002E+05,4.137529E+01,1.036723E+02,1.137843E+06,1.216943E+06,5.278018E+00,1.192285E+01,9.544034E+04,1.391994E+05,1.414254E+00,5.234153E+00,5.300796E+04,6.141887E+04 
20:10:00,3.867735E+00,9.819821E+00,1.129262E+05,1.153063E+05,4.137679E+01,1.033684E+02,1.137847E+06,1.211241E+06,5.281498E+00,1.188238E+01,9.542532E+04,1.385159E+05,1.414254E+00,5.233388E+00,5.300796E+04,6.129621E+04 
20:15:00,3.867870E+00,9.798003E+00,1.129268E+05,1.148327E+05,4.137823E+01,1.030831E+02,1.137851E+06,1.205751E+06,5.284810E+00,1.184323E+01,9.541103E+04,1.378473E+05,1.414254E+00,5.232593E+00,5.300796E+04,6.117322E+04 
20:20:00,3.867998E+00,9.777745E+00,1.129272E+05,1.143766E+05,4.137963E+01,1.028143E+02,1.137855E+06,1.200445E+06,5.287971E+00,1.180518E+01,9.539739E+04,1.371911E+05,1.414254E+00,5.231772E+00,5.300796E+04,6.104993E+04 
20:25:00,3.868122E+00,9.758855E+00,1.129277E+05,1.139359E+05,4.138098E+01,1.025601E+02,1.137859E+06,1.195303E+06,5.290992E+00,1.176807E+01,9.538435E+04,1.365453E+05,1.414254E+00,5.230928E+00,5.300796E+04,6.092639E+04 
20:30:00,3.868241E+00,9.741162E+00,1.129282E+05,1.135087E+05,4.138229E+01,1.023188E+02,1.137863E+06,1.190307E+06,5.293883E+00,1.173174E+01,9.537187E+04,1.359085E+05,1.414254E+00,5.230063E+00,5.300796E+04,6.080262E+04 
20:35:00,3.868356E+00,9.724379E+00,1.129286E+05,1.130918E+05,4.138358E+01,1.020876E+02,1.137866E+06,1.185424E+06,5.296653E+00,1.169593E+01,9.535992E+04,1.352773E+05,1.414254E+00,5.229181E+00,5.300796E+04,6.067864E+04 
20:40:00,3.868468E+00,9.708374E+00,1.129290E+05,1.126836E+05,4.138483E+01,1.018651E+02,1.137870E+06,1.180639E+06,5.299325E+00,1.166051E+01,9.534838E+04,1.346507E+05,1.414254E+00,5.228282E+00,5.300796E+04,6.055448E+04 
20:45:00,3.868578E+00,9.693045E+00,1.129294E+05,1.122830E+05,4.138607E+01,1.016503E+02,1.137873E+06,1.175942E+06,5.301903E+00,1.162541E+01,9.533725E+04,1.340276E+05,1.414254E+00,5.227369E+00,5.300796E+04,6.043016E+04 
20:50:00,3.868685E+00,9.678298E+00,1.129298E+05,1.118890E+05,4.138728E+01,1.014425E+02,1.137876E+06,1.171322E+06,5.304390E+00,1.159055E+01,9.532652E+04,1.334073E+05,1.414254E+00,5.226444E+00,5.300796E+04,6.030571E+04 
20:55:00,3.868789E+00,9.664058E+00,1.129302E+05,1.115006E+05,4.138848E+01,1.012407E+02,1.137879E+06,1.166771E+06,5.306790E+00,1.155589E+01,9.531616E+04,1.327892E+05,1.414254E+00,5.225508E+00,5.300796E+04,6.018113E+04 
21:00:00,3.868892E+00,9.650257E+00,1.129306E+05,1.111172E+05,4.138966E+01,1.010444E+02,1.137883E+06,1.162281E+06,5.309107E+00,1.152138E+01,9.530615E+04,1.321727E+05,1.414254E+00,5.224563E+00,5.300796E+04,6.005645E+04 
21:05:00,3.868992E+00,9.636842E+00,1.129310E+05,1.107382E+05,4.139082E+01,1.008531E+02,1.137886E+06,1.157847E+06,5.311346E+00,1.148698E+01,9.529649E+04,1.315576E+05,1.414254E+00,5.223609E+00,5.300796E+04,5.993167E+04 
21:10:00,3.869091E+00,9.623761E+00,1.129313E+05,1.103629E+05,4.139197E+01,1.006662E+02,1.137889E+06,1.153463E+06,5.313511E+00,1.145267E+01,9.528714E+04,1.309434E+05,1.414254E+00,5.222648E+00,5.300796E+04,5.980681E+04 
21:15:00,3.869188E+00,9.610975E+00,1.129317E+05,1.099909E+05,4.139310E+01,1.004833E+02,1.137892E+06,1.149124E+06,5.315606E+00,1.141843E+01,9.527810E+04,1.303299E+05,1.414254E+00,5.221681E+00,5.300796E+04,5.968188E+04 
21:20:00,3.869284E+00,9.598449E+00,1.129320E+05,1.096219E+05,4.139423E+01,1.003041E+02,1.137895E+06,1.144827E+06,5.317635E+00,1.138423E+01,9.526934E+04,1.297171E+05,1.414254E+00,5.220708E+00,5.300796E+04,5.955688E+04 
21:25:00,3.869379E+00,9.586152E+00,1.129324E+05,1.092554E+05,4.139534E+01,1.001283E+02,1.137898E+06,1.140568E+06,5.319600E+00,1.135008E+01,9.526086E+04,1.291047E+05,1.414254E+00,5.219730E+00,5.300796E+04,5.943184E+04 
21:30:00,3.869472E+00,9.574057E+00,1.129327E+05,1.088912E+05,4.139645E+01,9.995558E+01,1.137901E+06,1.136343E+06,5.321506E+00,1.131596E+01,9.525263E+04,1.284927E+05,1.414254E+00,5.218749E+00,5.300796E+04,5.930674E+04 
21:35:00,3.869565E+00,9.562144E+00,1.129331E+05,1.085291E+05,4.139754E+01,9.978571E+01,1.137904E+06,1.132151E+06,5.323355E+00,1.128188E+01,9.524465E+04,1.278810E+05,1.414254E+00,5.217763E+00,5.300796E+04,5.918161E+04 
21:40:00,3.869656E+00,9.550392E+00,1.129334E+05,1.081687E+05,4.139863E+01,9.961850E+01,1.137907E+06,1.127988E+06,5.325150E+00,1.124782E+01,9.523690E+04,1.272697E+05,1.414254E+00,5.216775E+00,5.300796E+04,5.905644E+04 
21:45:00,3.869747E+00,9.538785E+00,1.129338E+05,1.078100E+05,4.139972E+01,9.945377E+01,1.137910E+06,1.123853E+06,5.326893E+00,1.121379E+01,9.522937E+04,1.266587E+05,1.414254E+00,5.215784E+00,5.300796E+04,5.893124E+04 
21:50:00,3.869836E+00,9.527310E+00,1.129341E+05,1.074528E+05,4.140079E+01,9.929135E+01,1.137913E+06,1.119745E+06,5.328588E+00,1.117980E+01,9.522206E+04,1.260481E+05,1.414254E+00,5.214791E+00,5.300796E+04,5.880602E+04 
21:55:00,3.869925E+00,9.515955E+00,1.129344E+05,1.070969E+05,4.140186E+01,9.913112E+01,1.137915E+06,1.115661E+06,5.330237E+00,1.114584E+01,9.521494E+04,1.254379E+05,1.414254E+00,5.213796E+00,5.300796E+04,5.868078E+04 
22:00:00,3.870014E+00,9.504710E+00,1.129347E+05,1.067423E+05,4.140293E+01,9.897295E+01,1.137918E+06,1.111600E+06,5.331841E+00,1.111192E+01,9.520802E+04,1.248281E+05,1.414254E+00,5.212799E+00,5.300796E+04,5.855552E+04 
22:05:00,3.870102E+00,9.309973E+00,1.129351E+05,1.043736E+05,4.140399E+01,9.697495E+01,1.137921E+06,1.087343E+06,5.333403E+00,1.089294E+01,9.520127E+04,1.221866E+05,1.414254E+00,5.122358E+00,5.300796E+04,5.744904E+04 
22:10:00,3.870189E+00,9.109601E+00,1.129354E+05,1.019417E+05,4.140504E+01,9.492108E+01,1.137924E+06,1.062460E+06,5.334924E+00,1.066790E+01,9.519471E+04,1.194771E+05,1.414254E+00,5.030481E+00,5.300796E+04,5.632645E+04 
22:15:00,3.870276E+00,8.906941E+00,1.129357E+05,9.948407E+04,4.140609E+01,9.284525E+01,1.137927E+06,1.037330E+06,5.336407E+00,1.043996E+01,9.518831E+04,1.167350E+05,1.414254E+00,4.938193E+00,5.300796E+04,5.519929E+04 
22:20:00,3.870362E+00,8.702438E+00,1.129360E+05,9.700578E+04,4.140714E+01,9.075182E+01,1.137930E+06,1.012002E+06,5.337852E+00,1.020917E+01,9.518207E+04,1.139610E+05,1.414254E+00,4.845551E+00,5.300796E+04,5.406817E+04 
22:25:00,3.870448E+00,8.496428E+00,1.129363E+05,9.451057E+04,4.140819E+01,8.864399E+01,1.137932E+06,9.865136E+05,5.339262E+00,9.975616E+00,9.517598E+04,1.111560E+05,1.414254E+00,4.752605E+00,5.300796E+04,5.293366E+04 
22:30:00,3.870533E+00,8.289154E+00,1.129367E+05,9.200116E+04,4.140923E+01,8.652400E+01,1.137935E+06,9.608879E+05,5.341981E+00,9.739447E+00,9.516424E+04,1.083215E+05,1.414254E+00,4.659392E+00,5.300796E+04,5.179617E+04 
22:35:00,3.870618E+00,8.264382E+00,1.129370E+05,9.154546E+04,4.141027E+01,8.623512E+01,1.137938E+06,9.558681E+05,5.346475E+00,9.685942E+00,9.514483E+04,1.075426E+05,1.414254E+00,4.655379E+00,5.300796E+04,5.166253E+04 
22:40:00,3.870703E+00,8.244392E+00,1.129373E+05,9.114342E+04,4.141130E+01,8.599454E+01,1.137941E+06,9.513904E+05,5.350872E+00,9.636268E+00,9.512585E+04,1.068067E+05,1.414254E+00,4.652578E+00,5.300796E+04,5.154250E+04 
22:45:00,3.870788E+00,8.225953E+00,1.129376E+05,9.075880E+04,4.141234E+01,8.576926E+01,1.137944E+06,9.470842E+05,5.355175E+00,9.587467E+00,9.510726E+04,1.060806E+05,1.414254E+00,4.649978E+00,5.300796E+04,5.142473E+04 
22:50:00,3.870872E+00,8.208706E+00,1.129379E+05,9.038755E+04,4.141337E+01,8.555567E+01,1.137946E+06,9.429093E+05,5.359388E+00,9.539629E+00,9.508907E+04,1.053651E+05,1.414254E+00,4.647537E+00,5.300796E+04,5.130871E+04 
22:55:00,3.870956E+00,8.192384E+00,1.129382E+05,9.002670E+04,4.141439E+01,8.535124E+01,1.137949E+06,9.388371E+05,5.363515E+00,9.492815E+00,9.507125E+04,1.046612E+05,1.414254E+00,4.645213E+00,5.300796E+04,5.119400E+04 
23:00:00,3.871039E+00,8.176789E+00,1.129385E+05,8.967399E+04,4.141542E+01,8.515441E+01,1.137952E+06,9.348502E+05,5.367557E+00,9.447013E+00,9.505379E+04,1.039686E+05,1.414254E+00,4.642979E+00,5.300796E+04,5.108029E+04 
23:05:00,3.871123E+00,8.161774E+00,1.129388E+05,8.932780E+04,4.141644E+01,8.496401E+01,1.137955E+06,9.309355E+05,5.371519E+00,9.402177E+00,9.503668E+04,1.032869E+05,1.414254E+00,4.640818E+00,5.300796E+04,5.096737E+04 
23:10:00,3.871206E+00,8.147221E+00,1.129391E+05,8.898677E+04,4.141747E+01,8.477928E+01,1.137957E+06,9.270842E+05,5.375403E+00,9.358243E+00,9.501991E+04,1.026153E+05,1.414254E+00,4.638716E+00,5.300796E+04,5.085512E+04 
23:15:00,3.871289E+00,8.133029E+00,1.129394E+05,8.864981E+04,4.141849E+01,8.459937E+01,1.137960E+06,9.232872E+05,5.379211E+00,9.315122E+00,9.500346E+04,1.019528E+05,1.414254E+00,4.636663E+00,5.300796E+04,5.074341E+04 
23:20:00,3.871371E+00,8.119132E+00,1.129398E+05,8.831614E+04,4.141951E+01,8.442347E+01,1.137963E+06,9.195350E+05,5.382946E+00,9.272748E+00,9.498734E+04,1.012987E+05,1.414254E+00,4.634653E+00,5.300796E+04,5.063217E+04 
23:25:00,3.871454E+00,8.105475E+00,1.129401E+05,8.798518E+04,4.142052E+01,8.425091E+01,1.137966E+06,9.158203E+05,5.386611E+00,9.231019E+00,9.497151E+04,1.006518E+05,1.414254E+00,4.632679E+00,5.300796E+04,5.052133E+04 
23:30:00,3.871535E+00,8.092015E+00,1.129404E+05,8.765641E+04,4.142152E+01,8.408106E+01,1.137968E+06,9.121361E+05,5.390161E+00,9.189854E+00,9.495618E+04,1.000112E+05,1.414254E+00,4.630736E+00,5.300796E+04,5.041084E+04 
23:35:00,3.871616E+00,8.078728E+00,1.129407E+05,8.732959E+04,4.142253E+01,8.391365E+01,1.137971E+06,9.084791E+05,5.393657E+00,9.149185E+00,9.494108E+04,9.937627E+04,1.414254E+00,4.628822E+00,5.300796E+04,5.030065E+04 
23:40:00,3.871697E+00,8.065592E+00,1.129410E+05,8.700445E+04,4.142352E+01,8.374829E+01,1.137974E+06,9.048452E+05,5.397059E+00,9.108944E+00,9.492639E+04,9.874611E+04,1.414254E+00,4.626933E+00,5.300796E+04,5.019074E+04 
23:45:00,3.871776E+00,8.052587E+00,1.129412E+05,8.668078E+04,4.142450E+01,8.358477E+01,1.137976E+06,9.012319E+05,5.400368E+00,9.069103E+00,9.491210E+04,9.812045E+04,1.414254E+00,4.625065E+00,5.300796E+04,5.008107E+04 
23:50:00,3.871855E+00,8.039690E+00,1.129415E+05,8.635832E+04,4.142547E+01,8.342298E+01,1.137979E+06,8.976380E+05,5.403601E+00,9.029599E+00,9.489814E+04,9.749857E+04,1.414254E+00,4.623218E+00,5.300796E+04,4.997163E+04 
23:55:00,3.871933E+00,8.026880E+00,1.129418E+05,8.603684E+04,4.142644E+01,8.326279E+01,1.137981E+06,8.940620E+05,5.406762E+00,8.990428E+00,9.488449E+04,9.688042E+04,1.414254E+00,4.621389E+00,5.300796E+04,4.986238E+04 
24:00:00,3.872012E+00,8.014158E+00,1.129421E+05,8.571633E+04,4.142742E+01,8.310405E+01,1.137984E+06,8.905023E+05,5.409902E+00,8.951574E+00,9.487093E+04,9.626585E+04,1.414254E+00,4.619577E+00,5.300796E+04,4.975332E+04 
Coinc Peak   ,3.872012E+00,1.202030E+01,1.015099E+05,1.615631E+05,4.142742E+01,1.263887E+02,1.003411E+06,1.697955E+06,5.547054E+00,1.403222E+01,9.427516E+04,1.836544E+05,1.414254E+00,5.239498E+00,5.300796E+04,6.326572E+04 
NonCoinc Peak,3.872012E+00,1.330615E+01,1.015099E+05,1.615631E+05,4.142742E+01,1.398510E+02,1.003411E+06,1.697955E+06,5.547860E+00,1.528098E+01,9.427516E+04,1.836544E+05,1.414254E+00,5.239498E+00,5.300796E+04,6.326572E+04 
